USW00014732,"LA GUARDIA AIRPORT, NY US",12/31/2017,18.34
USW00014732,"LA GUARDIA AIRPORT, NY US",1/1/2018,17
USW00014732,"LA GUARDIA AIRPORT, NY US",1/2/2018,13.87
USW00014732,"LA GUARDIA AIRPORT, NY US",1/3/2018,6.93
USW00014732,"LA GUARDIA AIRPORT, NY US",1/4/2018,24.83
USW00014732,"LA GUARDIA AIRPORT, NY US",1/5/2018,24.83
USW00014732,"LA GUARDIA AIRPORT, NY US",1/6/2018,21.7
USW00014732,"LA GUARDIA AIRPORT, NY US",1/7/2018,11.41
USW00014732,"LA GUARDIA AIRPORT, NY US",1/8/2018,11.41
USW00014732,"LA GUARDIA AIRPORT, NY US",1/9/2018,12.3
USW00014732,"LA GUARDIA AIRPORT, NY US",1/10/2018,6.04
USW00014732,"LA GUARDIA AIRPORT, NY US",1/11/2018,5.14
USW00014732,"LA GUARDIA AIRPORT, NY US",1/12/2018,11.41
USW00014732,"LA GUARDIA AIRPORT, NY US",1/13/2018,19.01
USW00014732,"LA GUARDIA AIRPORT, NY US",1/14/2018,14.32
USW00014732,"LA GUARDIA AIRPORT, NY US",1/15/2018,13.2
USW00014732,"LA GUARDIA AIRPORT, NY US",1/16/2018,7.61
USW00014732,"LA GUARDIA AIRPORT, NY US",1/17/2018,10.74
USW00014732,"LA GUARDIA AIRPORT, NY US",1/18/2018,14.09
USW00014732,"LA GUARDIA AIRPORT, NY US",1/19/2018,10.29
USW00014732,"LA GUARDIA AIRPORT, NY US",1/20/2018,12.75
USW00014732,"LA GUARDIA AIRPORT, NY US",1/21/2018,4.92
USW00014732,"LA GUARDIA AIRPORT, NY US",1/22/2018,9.84
USW00014732,"LA GUARDIA AIRPORT, NY US",1/23/2018,11.41
USW00014732,"LA GUARDIA AIRPORT, NY US",1/24/2018,17
USW00014732,"LA GUARDIA AIRPORT, NY US",1/25/2018,14.76
USW00014732,"LA GUARDIA AIRPORT, NY US",1/26/2018,6.71
USW00014732,"LA GUARDIA AIRPORT, NY US",1/27/2018,9.17
USW00014732,"LA GUARDIA AIRPORT, NY US",1/28/2018,6.49
USW00014732,"LA GUARDIA AIRPORT, NY US",1/29/2018,12.97
USW00014732,"LA GUARDIA AIRPORT, NY US",1/30/2018,14.09
USW00014732,"LA GUARDIA AIRPORT, NY US",1/31/2018,12.53
USW00014732,"LA GUARDIA AIRPORT, NY US",2/1/2018,7.83
USW00014732,"LA GUARDIA AIRPORT, NY US",2/2/2018,20.36
USW00014732,"LA GUARDIA AIRPORT, NY US",2/3/2018,12.97
USW00014732,"LA GUARDIA AIRPORT, NY US",2/4/2018,8.28
USW00014732,"LA GUARDIA AIRPORT, NY US",2/5/2018,13.87
USW00014732,"LA GUARDIA AIRPORT, NY US",2/6/2018,6.93
USW00014732,"LA GUARDIA AIRPORT, NY US",2/7/2018,12.75
USW00014732,"LA GUARDIA AIRPORT, NY US",2/8/2018,13.2
USW00014732,"LA GUARDIA AIRPORT, NY US",2/9/2018,9.4
USW00014732,"LA GUARDIA AIRPORT, NY US",2/10/2018,4.7
USW00014732,"LA GUARDIA AIRPORT, NY US",2/11/2018,6.26
USW00014732,"LA GUARDIA AIRPORT, NY US",2/12/2018,14.99
USW00014732,"LA GUARDIA AIRPORT, NY US",2/13/2018,9.4
